timestamp,pod_count,ready_pods,cpu_usage_millicores,memory_usage_mib,pod_details
2025-09-06T16:51:45.865738,4,4,85,215,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:48.110318,4,4,85,215,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:50.341934,4,4,85,215,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:52.555445,4,4,85,215,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:54.820208,4,4,85,215,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:57.080718,4,4,85,215,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:51:59.324853,4,4,85,216,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:52:01.577064,4,4,85,216,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:52:03.872460,4,4,85,216,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
2025-09-06T16:52:06.137808,4,4,85,216,"fibonacci-python-c3-00001-deployment-6fc7c59bb8-b64t8:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-bwdkx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-f9snx:Ready|fibonacci-python-c3-00001-deployment-6fc7c59bb8-r7mlz:Ready"
