run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,347.01666666666665,8209.0,,8209,8209,507534.0,,507534,507534,109916.59531242496,,109916.59531242496,109916.59531242496,99350.0,,99350.0,99350.0,217430.0,,217430.0,217430.0,292682.5999999999,,292682.5999999999,292682.5999999999,55835.46632956128,,55835.46632956128,55835.46632956128,347.01666666666665,,347.01666666666665,347.01666666666665,20821.0,,20821,20821
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,347.7333333333333,8856.0,,8856,8856,527616.0,,527616,527616,93376.2723351227,,93376.2723351227,93376.2723351227,83393.0,,83393.0,83393.0,190458.1,,190458.1,190458.1,274741.45999999973,,274741.45999999973,274741.45999999973,52668.17415359523,,52668.17415359523,52668.17415359523,347.7333333333333,,347.7333333333333,347.7333333333333,20864.0,,20864,20864
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,348.45,7272.0,,7272,7272,582347.0,,582347,582347,107294.38135552686,,107294.38135552686,107294.38135552686,95538.0,,95538.0,95538.0,222059.5000000001,,222059.5000000001,222059.5000000001,316645.31999999925,,316645.31999999925,316645.31999999925,61270.687446118034,,61270.687446118034,61270.687446118034,348.45,,348.45,348.45,20907.0,,20907,20907
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,349.3666666666667,5534.0,,5534,5534,732079.0,,732079,732079,97216.54594027287,,97216.54594027287,97216.54594027287,85090.0,,85090.0,85090.0,206554.25,,206554.25,206554.25,316923.36999999994,,316923.36999999994,316923.36999999994,60424.33941030038,,60424.33941030038,60424.33941030038,349.3666666666667,,349.3666666666667,349.3666666666667,20962.0,,20962,20962
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,350.01666666666665,7949.0,,7949,7949,511145.0,,511145,511145,97214.55192609876,,97214.55192609876,97214.55192609876,87170.0,,87170.0,87170.0,197948.0,,197948.0,197948.0,267423.0,,267423.0,267423.0,52576.17814242925,,52576.17814242925,52576.17814242925,350.01666666666665,,350.01666666666665,350.01666666666665,21001.0,,21001,21001
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,350.06666666666666,7455.0,,7455,7455,449007.0,,449007,449007,88479.22905160922,,88479.22905160922,88479.22905160922,79166.0,,79166.0,79166.0,180709.09999999992,,180709.09999999992,180709.09999999992,240208.32000000015,,240208.32000000015,240208.32000000015,48016.89260969442,,48016.89260969442,48016.89260969442,350.06666666666666,,350.06666666666666,350.06666666666666,21004.0,,21004,21004
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,351.96666666666664,9194.0,,9194,9194,460042.0,,460042,460042,92369.3244625438,,92369.3244625438,92369.3244625438,84392.5,,84392.5,84392.5,179766.34999999998,,179766.34999999998,179766.34999999998,244812.2799999998,,244812.2799999998,244812.2799999998,46831.65422650988,,46831.65422650988,46831.65422650988,351.96666666666664,,351.96666666666664,351.96666666666664,21118.0,,21118,21118
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,352.1,7987.0,,7987,7987,473093.0,,473093,473093,101425.3524093534,,101425.3524093534,101425.3524093534,90972.5,,90972.5,90972.5,206514.75,,206514.75,206514.75,278511.25,,278511.25,278511.25,54445.96720442306,,54445.96720442306,54445.96720442306,352.1,,352.1,352.1,21126.0,,21126,21126
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,352.8,5511.0,,5511,5511,447500.0,,447500,447500,89978.95530990174,,89978.95530990174,89978.95530990174,80727.5,,80727.5,80727.5,181665.5,,181665.5,181665.5,251186.68999999983,,251186.68999999983,251186.68999999983,49286.42575887136,,49286.42575887136,49286.42575887136,352.8,,352.8,352.8,21168.0,,21168,21168
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,352.9,5677.0,,5677,5677,490703.0,,490703,490703,94989.01667138944,,94989.01667138944,94989.01667138944,84592.5,,84592.5,84592.5,196547.3499999997,,196547.3499999997,196547.3499999997,273263.1800000001,,273263.1800000001,273263.1800000001,53208.76035667895,,53208.76035667895,53208.76035667895,352.9,,352.9,352.9,21174.0,,21174,21174
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,355.03333333333336,6678.0,,6678,6678,523627.0,,523627,523627,101115.24861515353,,101115.24861515353,101115.24861515353,90397.5,,90397.5,90397.5,205479.6000000001,,205479.6000000001,205479.6000000001,288667.73000000085,,288667.73000000085,288667.73000000085,54989.721093173845,,54989.721093173845,54989.721093173845,355.03333333333336,,355.03333333333336,355.03333333333336,21302.0,,21302,21302
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,355.7,7221.0,,7221,7221,685323.0,,685323,685323,101107.11718676788,,101107.11718676788,101107.11718676788,90857.0,,90857.0,90857.0,202509.60000000003,,202509.60000000003,202509.60000000003,280068.10000000003,,280068.10000000003,280068.10000000003,56023.59062159499,,56023.59062159499,56023.59062159499,355.7,,355.7,355.7,21342.0,,21342,21342
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,355.71666666666664,6996.0,,6996,6996,419427.0,,419427,419427,85272.98997329336,,85272.98997329336,85272.98997329336,76338.0,,76338.0,76338.0,176013.59999999992,,176013.59999999992,176013.59999999992,234171.7599999993,,234171.7599999993,234171.7599999993,47603.34158795369,,47603.34158795369,47603.34158795369,355.71666666666664,,355.71666666666664,355.71666666666664,21343.0,,21343,21343
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,359.1,8437.0,,8437,8437,716404.0,,716404,716404,95437.94500139236,,95437.94500139236,95437.94500139236,85009.0,,85009.0,85009.0,195190.5,,195190.5,195190.5,281053.2,,281053.2,281053.2,54662.2813852124,,54662.2813852124,54662.2813852124,359.1,,359.1,359.1,21546.0,,21546,21546
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,361.25,6893.0,,6893,6893,466955.0,,466955,466955,87809.54186851211,,87809.54186851211,87809.54186851211,79762.0,,79762.0,79762.0,174583.9,,174583.9,174583.9,234901.6799999993,,234901.6799999993,234901.6799999993,46099.82682315848,,46099.82682315848,46099.82682315848,361.25,,361.25,361.25,21675.0,,21675,21675
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,361.6333333333333,6595.0,,6595,6595,552279.0,,552279,552279,93492.24868651488,,93492.24868651488,93492.24868651488,81101.0,,81101.0,81101.0,202870.4,,202870.4,202870.4,285853.92999999993,,285853.92999999993,285853.92999999993,57418.31460223935,,57418.31460223935,57418.31460223935,361.6333333333333,,361.6333333333333,361.6333333333333,21698.0,,21698,21698
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,361.6833333333333,8913.0,,8913,8913,443721.0,,443721,443721,95115.23579558544,,95115.23579558544,95115.23579558544,86949.0,,86949.0,86949.0,186491.0,,186491.0,186491.0,251180.0,,251180.0,251180.0,49059.462195086606,,49059.462195086606,49059.462195086606,361.6833333333333,,361.6833333333333,361.6833333333333,21701.0,,21701,21701
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,362.53333333333336,5883.0,,5883,5883,379386.0,,379386,379386,87386.86084038249,,87386.86084038249,87386.86084038249,78751.5,,78751.5,78751.5,177562.15000000002,,177562.15000000002,177562.15000000002,237798.5400000004,,237798.5400000004,237798.5400000004,47590.87220956114,,47590.87220956114,47590.87220956114,362.53333333333336,,362.53333333333336,362.53333333333336,21752.0,,21752,21752
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,364.31666666666666,7330.0,,7330,7330,507622.0,,507622,507622,98209.58474770116,,98209.58474770116,98209.58474770116,89033.0,,89033.0,89033.0,192688.79999999996,,192688.79999999996,192688.79999999996,264749.2399999999,,264749.2399999999,264749.2399999999,51530.470618950494,,51530.470618950494,51530.470618950494,364.31666666666666,,364.31666666666666,364.31666666666666,21859.0,,21859,21859
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,365.9,9331.0,,9331,9331,495704.0,,495704,495704,88612.44652455133,,88612.44652455133,88612.44652455133,78661.0,,78661.0,78661.0,185395.5,,185395.5,185395.5,254548.0300000001,,254548.0300000001,254548.0300000001,50099.98250836534,,50099.98250836534,50099.98250836534,365.9,,365.9,365.9,21954.0,,21954,21954
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,19.966666666666665,6108.0,,6108,6108,125441.0,,125441,125441,27787.135225375627,,27787.135225375627,27787.135225375627,26437.0,,26437.0,26437.0,46525.6,,46525.6,46525.6,64136.43999999999,,64136.43999999999,64136.43999999999,11448.937103639057,,11448.937103639057,11448.937103639057,19.966666666666665,,19.966666666666665,19.966666666666665,1198.0,,1198,1198
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,19.98333333333333,6093.0,,6093,6093,137319.0,,137319,137319,30034.160133444537,,30034.160133444537,30034.160133444537,27968.0,,27968.0,27968.0,47616.89999999996,,47616.89999999996,47616.89999999996,71075.51999999997,,71075.51999999997,71075.51999999997,11607.094143658946,,11607.094143658946,11607.094143658946,19.98333333333333,,19.98333333333333,19.98333333333333,1199.0,,1199,1199
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,20.0,5449.0,,5449,5449,125497.0,,125497,125497,25010.671666666665,,25010.671666666665,25010.671666666665,24115.5,,24115.5,24115.5,41681.9,,41681.9,41681.9,53098.81999999998,,53098.81999999998,53098.81999999998,10462.59961707401,,10462.59961707401,10462.59961707401,20.0,,20.0,20.0,1200.0,,1200,1200
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,39.9,6155.5,334.46150750123695,5919,6392,278943.0,205008.64064229096,133980,423906,29474.189014202173,227.8032810098534,29313.10776942356,29635.270258980785,27532.25,416.8394475094698,27237.5,27827.0,57534.350000000006,454.59894962482986,57212.9,57855.8,79291.03000000022,4144.550834433313,76360.39000000006,82221.67000000038,17215.56690090801,1058.1987609476478,16467.307381198723,17963.82642061729,39.9,0.0,39.9,39.9,2394.0,0.0,2394,2394
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,39.93333333333333,6404.0,,6404,6404,219955.0,,219955,219955,29393.69323873122,,29393.69323873122,29393.69323873122,27450.5,,27450.5,27450.5,55348.75,,55348.75,55348.75,75717.50000000016,,75717.50000000016,75717.50000000016,15939.901373240007,,15939.901373240007,15939.901373240007,39.93333333333333,,39.93333333333333,39.93333333333333,2396.0,,2396,2396
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,62.21666666666667,6522.0,,6522,6522,187384.0,,187384,187384,32238.008036431824,,32238.008036431824,32238.008036431824,28298.0,,28298.0,28298.0,68222.0,,68222.0,68222.0,94957.63999999996,,94957.63999999996,94957.63999999996,19546.76733562116,,19546.76733562116,19546.76733562116,62.21666666666667,,62.21666666666667,62.21666666666667,3733.0,,3733,3733
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,62.28333333333333,6277.5,222.73863607376248,6120,6435,168437.0,47666.068119785166,134732,202142,29170.073989831413,2832.9806502182914,27166.854161091785,31173.293818571045,26288.5,3321.280551233214,23940.0,28637.0,61613.799999999974,5902.927409345311,57439.79999999997,65787.79999999999,82218.21999999999,7671.514606177826,76793.64,87642.79999999997,17137.274998589215,2083.593222777444,15663.952101528952,18610.59789564948,62.28333333333333,0.0,62.28333333333333,62.28333333333333,3737.0,0.0,3737,3737
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,82.11666666666666,5517.0,,5517,5517,271892.0,,271892,271892,35119.52871930181,,35119.52871930181,35119.52871930181,31152.0,,31152.0,31152.0,76118.09999999999,,76118.09999999999,76118.09999999999,105723.98,,105723.98,105723.98,22389.63125994031,,22389.63125994031,22389.63125994031,82.11666666666666,,82.11666666666666,82.11666666666666,4927.0,,4927,4927
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,82.13333333333334,6110.0,,6110,6110,172743.0,,172743,172743,33822.813920454544,,33822.813920454544,33822.813920454544,29886.5,,29886.5,29886.5,72314.99999999994,,72314.99999999994,72314.99999999994,98256.01999999987,,98256.01999999987,98256.01999999987,20209.86802199334,,20209.86802199334,20209.86802199334,82.13333333333334,,82.13333333333334,82.13333333333334,4928.0,,4928,4928
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,82.5,5422.0,,5422,5422,160794.0,,160794,160794,32386.966464646463,,32386.966464646463,32386.966464646463,28030.0,,28030.0,28030.0,70671.70000000001,,70671.70000000001,70671.70000000001,99044.01000000004,,99044.01000000004,99044.01000000004,20120.35495511159,,20120.35495511159,20120.35495511159,82.5,,82.5,82.5,4950.0,,4950,4950
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,97.35,5794.0,,5794,5794,207075.0,,207075,207075,37006.39616504024,,37006.39616504024,37006.39616504024,32808.0,,32808.0,32808.0,78003.0,,78003.0,78003.0,106295.6,,106295.6,106295.6,22205.67036047477,,22205.67036047477,22205.67036047477,97.35,,97.35,97.35,5841.0,,5841,5841
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,97.46666666666668,5660.0,253.144227664784,5481,5839,219249.0,32297.809337476745,196411,242087,36334.67561559508,1599.0117118188293,35204.003590971275,37465.34764021888,31498.25,3401.537170897887,29093.0,33903.5,77709.94999999995,2834.5082430643624,75705.64999999998,79714.24999999994,107732.37999999996,5815.27445274942,103620.35999999996,111844.39999999997,22248.43037859298,1812.334353511928,20966.916467447358,23529.9442897386,97.46666666666668,0.0,97.46666666666668,97.46666666666668,5848.0,0.0,5848,5848
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,120.71666666666668,5339.0,,5339,5339,209162.0,,209162,209162,36705.42896589811,,36705.42896589811,36705.42896589811,31249.0,,31249.0,31249.0,80669.4,,80669.4,80669.4,110002.82,,110002.82,110002.82,23138.166908681305,,23138.166908681305,23138.166908681305,120.71666666666668,,120.71666666666668,120.71666666666668,7243.0,,7243,7243
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,120.8,5717.0,,5717,5717,205513.0,,205513,205513,35386.83802428256,,35386.83802428256,35386.83802428256,29992.5,,29992.5,29992.5,78687.15,,78687.15,78687.15,106969.9,,106969.9,106969.9,22685.216194053548,,22685.216194053548,22685.216194053548,120.8,,120.8,120.8,7248.0,,7248,7248
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,121.63333333333334,5418.0,,5418,5418,423535.0,,423535,423535,34193.096464784874,,34193.096464784874,34193.096464784874,30129.5,,30129.5,30129.5,71059.3,,71059.3,71059.3,95806.12,,95806.12,95806.12,21446.95254827245,,21446.95254827245,21446.95254827245,121.63333333333334,,121.63333333333334,121.63333333333334,7298.0,,7298,7298
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,134.6,7034.0,,7034,7034,200822.0,,200822,200822,44794.429049034174,,44794.429049034174,44794.429049034174,39246.0,,39246.0,39246.0,95854.5,,95854.5,95854.5,133306.5,,133306.5,133306.5,26757.21387983966,,26757.21387983966,26757.21387983966,134.6,,134.6,134.6,8076.0,,8076,8076
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,135.45,5684.0,,5684,5684,176669.0,,176669,176669,36832.921742340346,,36832.921742340346,36832.921742340346,31818.0,,31818.0,31818.0,81006.29999999999,,81006.29999999999,81006.29999999999,106404.84,,106404.84,106404.84,22765.819753630305,,22765.819753630305,22765.819753630305,135.45,,135.45,135.45,8127.0,,8127,8127
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,135.93333333333334,4935.0,,4935,4935,482197.0,,482197,482197,39713.14516920059,,39713.14516920059,39713.14516920059,33866.0,,33866.0,33866.0,88416.0,,88416.0,88416.0,119329.54999999989,,119329.54999999989,119329.54999999989,25941.427714050747,,25941.427714050747,25941.427714050747,135.93333333333334,,135.93333333333334,135.93333333333334,8156.0,,8156,8156
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,152.53333333333333,6096.0,,6096,6096,241341.0,,241341,241341,46317.672093531466,,46317.672093531466,46317.672093531466,40142.5,,40142.5,40142.5,103464.8,,103464.8,103464.8,141530.11999999994,,141530.11999999994,141530.11999999994,29248.180856356445,,29248.180856356445,29248.180856356445,152.53333333333333,,152.53333333333333,152.53333333333333,9152.0,,9152,9152
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,152.91666666666666,6414.0,,6414,6414,235693.0,,235693,235693,49099.22561307902,,49099.22561307902,49099.22561307902,43996.0,,43996.0,43996.0,102523.0,,102523.0,102523.0,135733.30000000008,,135733.30000000008,135733.30000000008,28164.15999000817,,28164.15999000817,28164.15999000817,152.91666666666666,,152.91666666666666,152.91666666666666,9175.0,,9175,9175
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,153.21666666666667,6102.0,,6102,6102,264001.0,,264001,264001,44353.677363211136,,44353.677363211136,44353.677363211136,38715.0,,38715.0,38715.0,94970.8,,94970.8,94970.8,126739.48,,126739.48,126739.48,26420.245474614218,,26420.245474614218,26420.245474614218,153.21666666666667,,153.21666666666667,153.21666666666667,9193.0,,9193,9193
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,175.65,6078.0,,6078,6078,366451.0,,366451,366451,56950.50792295284,,56950.50792295284,56950.50792295284,52137.0,,52137.0,52137.0,116385.00000000004,,116385.00000000004,116385.00000000004,162741.24000000017,,162741.24000000017,162741.24000000017,32414.830993020914,,32414.830993020914,32414.830993020914,175.65,,175.65,175.65,10539.0,,10539,10539
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,178.13333333333333,7852.0,,7852,7852,278710.0,,278710,278710,52630.17374625748,,52630.17374625748,52630.17374625748,47400.5,,47400.5,47400.5,106435.85,,106435.85,106435.85,143531.71999999997,,143531.71999999997,143531.71999999997,28991.39293606873,,28991.39293606873,28991.39293606873,178.13333333333333,,178.13333333333333,178.13333333333333,10688.0,,10688,10688
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,180.75,6832.0,,6832,6832,479570.0,,479570,479570,49674.05532503458,,49674.05532503458,49674.05532503458,44089.0,,44089.0,44089.0,102838.59999999996,,102838.59999999996,102838.59999999996,141734.0,,141734.0,141734.0,29510.076312132507,,29510.076312132507,29510.076312132507,180.75,,180.75,180.75,10845.0,,10845,10845
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,181.4333333333333,6255.0,,6255,6255,639887.0,,639887,639887,55607.69437810032,,55607.69437810032,55607.69437810032,50132.0,,50132.0,50132.0,111423.0,,111423.0,111423.0,153105.34999999995,,153105.34999999995,153105.34999999995,33410.01362480044,,33410.01362480044,33410.01362480044,181.4333333333333,,181.4333333333333,181.4333333333333,10886.0,,10886,10886
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,186.76666666666668,5242.0,,5242,5242,680780.0,,680780,680780,46656.8077815456,,46656.8077815456,46656.8077815456,41692.0,,41692.0,41692.0,97775.5,,97775.5,97775.5,132815.2,,132815.2,132815.2,29855.439703592958,,29855.439703592958,29855.439703592958,186.76666666666668,,186.76666666666668,186.76666666666668,11206.0,,11206,11206
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,187.36666666666667,6376.0,,6376,6376,260366.0,,260366,260366,46481.201743462014,,46481.201743462014,46481.201743462014,41836.5,,41836.5,41836.5,96955.95,,96955.95,96955.95,134021.64,,134021.64,134021.64,26980.74184916724,,26980.74184916724,26980.74184916724,187.36666666666667,,187.36666666666667,187.36666666666667,11242.0,,11242,11242
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,210.25,6498.0,,6498,6498,673786.0,,673786,673786,62940.6819659136,,62940.6819659136,62940.6819659136,57135.0,,57135.0,57135.0,124952.4,,124952.4,124952.4,166610.18,,166610.18,166610.18,35515.276119899376,,35515.276119899376,35515.276119899376,210.25,,210.25,210.25,12615.0,,12615,12615
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,211.08333333333331,6025.0,,6025,6025,265218.0,,265218,265218,59779.82092380576,,59779.82092380576,59779.82092380576,53987.0,,53987.0,53987.0,124319.59999999996,,124319.59999999996,124319.59999999996,166644.84000000032,,166644.84000000032,166644.84000000032,34504.85379633342,,34504.85379633342,34504.85379633342,211.08333333333331,,211.08333333333331,211.08333333333331,12665.0,,12665,12665
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,215.25,6614.0,,6614,6614,669910.0,,669910,669910,54979.04003097174,,54979.04003097174,54979.04003097174,49547.0,,49547.0,49547.0,112358.49999999996,,112358.49999999996,112358.49999999996,148398.40000000017,,148398.40000000017,148398.40000000017,32816.13407664672,,32816.13407664672,32816.13407664672,215.25,,215.25,215.25,12915.0,,12915,12915
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,221.9833333333333,6761.0,,6761,6761,457621.0,,457621,457621,56917.640363390645,,56917.640363390645,56917.640363390645,51073.0,,51073.0,51073.0,112724.3,,112724.3,112724.3,158046.77999999965,,158046.77999999965,158046.77999999965,33773.65056645905,,33773.65056645905,33773.65056645905,221.9833333333333,,221.9833333333333,221.9833333333333,13319.0,,13319,13319
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,223.65,6300.0,,6300,6300,674146.0,,674146,674146,56118.658618376925,,56118.658618376925,56118.658618376925,50322.0,,50322.0,50322.0,114508.89999999997,,114508.89999999997,114508.89999999997,158994.9,,158994.9,158994.9,33654.536714950635,,33654.536714950635,33654.536714950635,223.65,,223.65,223.65,13419.0,,13419,13419
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,224.75,6024.0,,6024,6024,675344.0,,675344,675344,60343.00578420467,,60343.00578420467,60343.00578420467,55207.0,,55207.0,55207.0,122189.39999999994,,122189.39999999994,122189.39999999994,163440.91999999993,,163440.91999999993,163440.91999999993,36326.399848655135,,36326.399848655135,36326.399848655135,224.75,,224.75,224.75,13485.0,,13485,13485
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,272.93333333333334,5733.0,,5733,5733,443525.0,,443525,443525,74152.14087689301,,74152.14087689301,74152.14087689301,67089.0,,67089.0,67089.0,150722.0,,150722.0,150722.0,201540.5,,201540.5,201540.5,40187.3619208733,,40187.3619208733,40187.3619208733,272.93333333333334,,272.93333333333334,272.93333333333334,16376.0,,16376,16376
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,273.3333333333333,6933.0,,6933,6933,439425.0,,439425,439425,77045.10932926829,,77045.10932926829,77045.10932926829,69976.0,,69976.0,69976.0,156557.15,,156557.15,156557.15,215646.23000000004,,215646.23000000004,215646.23000000004,42895.30524249154,,42895.30524249154,42895.30524249154,273.3333333333333,,273.3333333333333,273.3333333333333,16400.0,,16400,16400
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,274.26666666666665,7445.0,,7445,7445,644243.0,,644243,644243,75315.0559674283,,75315.0559674283,75315.0559674283,67802.0,,67802.0,67802.0,153466.25,,153466.25,153466.25,210854.75000000032,,210854.75000000032,210854.75000000032,43360.70823443977,,43360.70823443977,43360.70823443977,274.26666666666665,,274.26666666666665,274.26666666666665,16456.0,,16456,16456
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,274.55,6561.0,,6561,6561,568657.0,,568657,568657,80465.99405087112,,80465.99405087112,80465.99405087112,73177.0,,73177.0,73177.0,160119.6,,160119.6,160119.6,211966.4400000001,,211966.4400000001,211966.4400000001,43001.00630724975,,43001.00630724975,43001.00630724975,274.55,,274.55,274.55,16473.0,,16473,16473
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,274.6333333333333,5929.0,,5929,5929,395663.0,,395663,395663,80325.05346522636,,80325.05346522636,80325.05346522636,72629.0,,72629.0,72629.0,161660.44999999998,,161660.44999999998,161660.44999999998,216373.90999999992,,216373.90999999992,216373.90999999992,43277.25677729136,,43277.25677729136,43277.25677729136,274.6333333333333,,274.6333333333333,274.6333333333333,16478.0,,16478,16478
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,275.68333333333334,8517.0,,8517,8517,739677.0,,739677,739677,77016.21068859198,,77016.21068859198,77016.21068859198,69448.0,,69448.0,69448.0,154779.0,,154779.0,154779.0,222334.6,,222334.6,222334.6,44861.05584852043,,44861.05584852043,44861.05584852043,275.68333333333334,,275.68333333333334,275.68333333333334,16541.0,,16541,16541
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,276.4,7631.0,,7631,7631,398261.0,,398261,398261,74085.78979739507,,74085.78979739507,74085.78979739507,66963.5,,66963.5,66963.5,150226.59999999995,,150226.59999999995,150226.59999999995,203369.3299999999,,203369.3299999999,203369.3299999999,40746.76540267295,,40746.76540267295,40746.76540267295,276.4,,276.4,276.4,16584.0,,16584,16584
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,276.8333333333333,8638.0,,8638,8638,434437.0,,434437,434437,85406.48934376882,,85406.48934376882,85406.48934376882,77108.0,,77108.0,77108.0,170596.5,,170596.5,170596.5,229633.8,,229633.8,229633.8,45658.93499036593,,45658.93499036593,45658.93499036593,276.8333333333333,,276.8333333333333,276.8333333333333,16610.0,,16610,16610
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,277.31666666666666,6173.0,,6173,6173,331642.0,,331642,331642,73510.78243884849,,73510.78243884849,73510.78243884849,66373.0,,66373.0,66373.0,150945.19999999998,,150945.19999999998,150945.19999999998,201625.9,,201625.9,201625.9,41032.878728923286,,41032.878728923286,41032.878728923286,277.31666666666666,,277.31666666666666,277.31666666666666,16639.0,,16639,16639
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,278.3333333333333,6883.0,,6883,6883,540251.0,,540251,540251,75281.22017964072,,75281.22017964072,75281.22017964072,67980.5,,67980.5,67980.5,152023.75,,152023.75,152023.75,208842.0699999993,,208842.0699999993,208842.0699999993,42239.55977881101,,42239.55977881101,42239.55977881101,278.3333333333333,,278.3333333333333,278.3333333333333,16700.0,,16700,16700
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,281.51666666666665,7588.0,,7588,7588,367717.0,,367717,367717,75227.63560475993,,75227.63560475993,75227.63560475993,67664.0,,67664.0,67664.0,150628.5,,150628.5,150628.5,205489.79999999973,,205489.79999999973,205489.79999999973,40544.84480588382,,40544.84480588382,40544.84480588382,281.51666666666665,,281.51666666666665,281.51666666666665,16891.0,,16891,16891
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,282.8333333333333,7602.0,,7602,7602,351907.0,,351907,351907,76954.49192692987,,76954.49192692987,76954.49192692987,70184.0,,70184.0,70184.0,152843.5,,152843.5,152843.5,203236.54000000015,,203236.54000000015,203236.54000000015,40268.25596353837,,40268.25596353837,40268.25596353837,282.8333333333333,,282.8333333333333,282.8333333333333,16970.0,,16970,16970
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,288.8333333333333,7909.0,,7909,7909,469066.0,,469066,469066,104940.16751298327,,104940.16751298327,104940.16751298327,95087.5,,95087.5,95087.5,210812.74999999997,,210812.74999999997,210812.74999999997,286749.8099999998,,286749.8099999998,286749.8099999998,56205.91621704415,,56205.91621704415,56205.91621704415,288.8333333333333,,288.8333333333333,288.8333333333333,17330.0,,17330,17330
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,292.75,8329.0,,8329,8329,445016.0,,445016,445016,104974.26678052946,,104974.26678052946,104974.26678052946,96765.0,,96765.0,96765.0,201738.2,,201738.2,201738.2,271907.1600000002,,271907.1600000002,271907.1600000002,52147.76122712121,,52147.76122712121,52147.76122712121,292.75,,292.75,292.75,17565.0,,17565,17565
B4,B4 | pods=8 | CPU=125m | RAM=125Mi,295.1333333333333,6528.0,,6528,6528,605496.0,,605496,605496,102515.3331262706,,102515.3331262706,102515.3331262706,91385.5,,91385.5,91385.5,208414.99999999997,,208414.99999999997,208414.99999999997,298151.47000000015,,298151.47000000015,298151.47000000015,57360.23475487621,,57360.23475487621,57360.23475487621,295.1333333333333,,295.1333333333333,295.1333333333333,17708.0,,17708,17708
