statistics_file,runtime,config,series,vcpu_per_pod,memory_per_pod,num_pods,busy_pods,N_in_service,fleet_utilization,total_vcpu,total_memory,concurrency,target_rps,achieved_rps,efficiency_pct,duration_seconds,latency_us,latency_seconds,instance_cost_per_1k,instance_cost_per_pod_per_1k,request_cost_per_1k,cost_difference,percent_savings,cheaper_model
fibonacci_python_a4_statistics.csv,python,A4,A,0.125,0.125,1,1,4.80546450589411,4.80546450589411,0.125,0.125,1,100.0,99.13,99.1,10.087763542822557,48476.38964888642,0.04847638964888642,2.5219408857056396e-05,2.5219408857056396e-05,0.0005605780407119363,-0.0005353586318548798,-2122.804047030969,Instance
fibonacci_python_a4_statistics.csv,python,A4,A,0.125,0.125,1,1,1409.659081326504,1409.659081326504,0.125,0.125,1,200.0,107.92,54.0,9.266123054114159,13062074.511920905,13.062074511920905,2.31653076352854e-05,2.31653076352854e-05,0.043668121820737996,-0.04364495651310271,-188406.54827576177,Instance
fibonacci_python_a4_statistics.csv,python,A4,A,0.125,0.125,1,1,1838.6273955246033,1838.6273955246033,0.125,0.125,1,300.0,84.87,28.3,11.782726522917402,21664043.77901029,21.66404377901029,2.9456816307293507e-05,2.9456816307293507e-05,0.07216214501797158,-0.07213268820166428,-244876.04990700993,Instance
fibonacci_python_a4_statistics.csv,python,A4,A,0.125,0.125,1,1,1589.5626251898143,1589.5626251898143,0.125,0.125,1,400.0,75.01,18.8,13.33155579256099,21191342.82348772,21.191342823487723,3.332888948140248e-05,3.332888948140248e-05,0.07059632310280309,-0.07056299421332168,-211717.2078376504,Instance
fibonacci_python_a4_statistics.csv,python,A4,A,0.125,0.125,1,1,1398.8306877596324,1398.8306877596324,0.125,0.125,1,500.0,74.91,15.0,13.349352556401016,18673484.01761624,18.67348401761624,3.337338139100254e-05,3.337338139100254e-05,0.062255915808353796,-0.06222254242696279,-186443.62612815129,Instance
fibonacci_python_a5_statistics.csv,python,A5,A,0.1,0.1,1,1,104.32369387558383,104.32369387558383,0.1,0.1,1,100.0,94.79,94.8,10.549636037556704,1100577.0004808928,1.1005770004808928,2.109927207511341e-05,2.109927207511341e-05,0.0033165290512743666,-0.003295429779199253,-15618.689438514857,Instance
fibonacci_python_a5_statistics.csv,python,A5,A,0.1,0.1,1,1,1416.724375821854,1416.724375821854,0.1,0.1,1,200.0,81.75,40.9,12.232415902140673,17329961.783753563,17.329961783753564,2.446483180428135e-05,2.446483180428135e-05,0.04632439872694694,-0.04629993389514266,-189250.9797963956,Instance
fibonacci_python_a5_statistics.csv,python,A5,A,0.1,0.1,1,1,1671.603799382358,1671.603799382358,0.1,0.1,1,300.0,73.5,24.5,13.605442176870747,22742908.83513412,22.74290883513412,2.7210884353741498e-05,2.7210884353741498e-05,0.06066870841310543,-0.060641497528751684,-222857.50341816244,Instance
fibonacci_python_a5_statistics.csv,python,A5,A,0.1,0.1,1,1,1421.212373202277,1421.212373202277,0.1,0.1,1,400.0,61.11,15.3,16.363933889707084,23256625.318315774,23.256625318315773,3.272786777941418e-05,3.272786777941418e-05,0.06203005709353681,-0.061997329225757396,-189432.83944930168,Instance
fibonacci_python_a5_statistics.csv,python,A5,A,0.1,0.1,1,1,843.5727642534282,843.5727642534282,0.1,0.1,1,500.0,75.32,15.1,13.276686139139672,11199850.826519229,11.199850826519228,2.6553372278279348e-05,2.6553372278279348e-05,0.03007960469027596,-0.03005305131799768,-113179.79126357923,Instance
