statistics_file,runtime,config,series,vcpu_per_pod,memory_per_pod,num_pods,busy_pods,N_in_service,fleet_utilization,total_vcpu,total_memory,concurrency,target_rps,achieved_rps,efficiency_pct,duration_seconds,latency_us,latency_seconds,instance_cost_per_1k,instance_cost_per_pod_per_1k,request_cost_per_1k,cost_difference,percent_savings,cheaper_model
fibonacci_python_c2_statistics.csv,python,C2,C,1.0,1.0,2,1,0.6160865702490806,0.0030804328512454033,2.0,2.0,100,100.0,99.64,99.6,10.036130068245685,6183.124952319155,0.006183124952319156,0.0004014452027298274,0.0002007226013649137,0.0005638528112364577,-0.00016240760850663028,-40.4557352790016,Instance
fibonacci_python_c2_statistics.csv,python,C2,C,1.0,1.0,2,1,1.2264220648333097,0.006132110324166548,2.0,2.0,100,200.0,195.74,97.9,5.108817819556554,6265.566899117756,0.006265566899117756,0.00020435271278226218,0.00010217635639113109,0.0005660375228266206,-0.0003616848100443584,-176.99046179520678,Instance
fibonacci_python_c2_statistics.csv,python,C2,C,1.0,1.0,2,1,2.526887342985321,0.012634436714926605,2.0,2.0,100,300.0,317.41,105.8,3.150499354147632,7960.956942079079,0.00796095694207908,0.00012601997416590528,6.300998708295264e-05,0.0006109653589650957,-0.0004849453847991904,-384.8162864727776,Instance
fibonacci_python_c2_statistics.csv,python,C2,C,1.0,1.0,2,1,5.3537743409876075,0.026768871704938038,2.0,2.0,100,400.0,450.12,112.5,2.2216297876121924,11894.104552091903,0.011894104552091903,8.886519150448771e-05,4.4432595752243853e-05,0.0007151937706304355,-0.0006263285791259477,-704.8075500904289,Instance
fibonacci_python_c2_statistics.csv,python,C2,C,1.0,1.0,2,1,5.615363035365924,0.02807681517682962,2.0,2.0,100,500.0,447.67,89.5,2.233788281546675,12543.532145030767,0.012543532145030768,8.935153126186701e-05,4.4675765630933505e-05,0.0007324036018433154,-0.0006430520705814483,-719.6878010929923,Instance
fibonacci_python_c3_statistics.csv,python,C3,C,0.5,0.5,4,1,0.6301303032490331,0.0031506515162451655,2.0,2.0,50,100.0,99.28,99.3,10.07252215954875,6347.00144287906,0.00634700144287906,0.00040290088638195,0.0001007252215954875,0.0004840977691181476,-8.119688273619757e-05,-20.15306629512424,Instance
fibonacci_python_c3_statistics.csv,python,C3,C,0.5,0.5,4,1,1.3204620842691157,0.006602310421345578,2.0,2.0,50,200.0,195.61,97.8,5.1122130770410505,6750.483534937455,0.006750483534937455,0.00020448852308164203,5.112213077041051e-05,0.0004894439068379213,-0.00028495538375627923,-139.35030654141448,Instance
fibonacci_python_c3_statistics.csv,python,C3,C,0.5,0.5,4,1,2.6528121272734024,0.013264060636367012,2.0,2.0,50,300.0,315.98,105.3,3.164757263117919,8395.506447475796,0.008395506447475796,0.00012659029052471677,3.164757263117919e-05,0.0005112404604290543,-0.0003846501699043375,-303.8544017159314,Instance
fibonacci_python_c3_statistics.csv,python,C3,C,0.5,0.5,4,1,5.680736605284403,0.028403683026422013,2.0,2.0,50,400.0,445.16,111.3,2.2463833228502113,12761.111971615604,0.012761111971615604,8.985533291400845e-05,2.2463833228502113e-05,0.0005690847336239067,-0.0004792294007098983,-533.3344000500458,Instance
fibonacci_python_c3_statistics.csv,python,C3,C,0.5,0.5,4,1,5.912862709124603,0.029564313545623014,2.0,2.0,50,500.0,440.21,88.0,2.2716430794393587,13431.913652857962,0.013431913652857962,9.086572317757436e-05,2.271643079439359e-05,0.000577972855900368,-0.00048710713272279366,-536.0735772397524,Instance
