run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,175.0,4630.0,,4630,4630,379211.0,,379211,379211,46722.31476190476,,46722.31476190476,46722.31476190476,39463.0,,39463.0,39463.0,107871.1,,107871.1,107871.1,157263.33000000007,,157263.33000000007,157263.33000000007,32276.36112082312,,32276.36112082312,32276.36112082312,175.0,,175.0,175.0,10500.0,,10500,10500
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,175.06666666666666,4282.0,,4282,4282,275215.0,,275215,275215,51179.93412033511,,51179.93412033511,51179.93412033511,44917.5,,44917.5,44917.5,111905.05,,111905.05,111905.05,161046.0699999996,,161046.0699999996,161046.0699999996,32662.44569404054,,32662.44569404054,32662.44569404054,175.06666666666666,,175.06666666666666,175.06666666666666,10504.0,,10504,10504
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,177.06666666666666,4093.0,,4093,4093,490538.0,,490538,490538,42183.648814006025,,42183.648814006025,42183.648814006025,36014.5,,36014.5,36014.5,95850.35000000002,,95850.35000000002,95850.35000000002,136457.07000000012,,136457.07000000012,136457.07000000012,29325.523902214867,,29325.523902214867,29325.523902214867,177.06666666666666,,177.06666666666666,177.06666666666666,10624.0,,10624,10624
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,179.13333333333333,3861.0,,3861,3861,256883.0,,256883,256883,46443.150632675846,,46443.150632675846,46443.150632675846,40933.5,,40933.5,40933.5,103576.39999999994,,103576.39999999994,103576.39999999994,142210.4000000001,,142210.4000000001,142210.4000000001,30584.652595592903,,30584.652595592903,30584.652595592903,179.13333333333333,,179.13333333333333,179.13333333333333,10748.0,,10748,10748
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,179.48333333333332,3928.0,,3928,3928,233044.0,,233044,233044,45402.24384808246,,45402.24384808246,45402.24384808246,39705.0,,39705.0,39705.0,100299.6,,100299.6,100299.6,139740.03999999995,,139740.03999999995,139740.03999999995,28940.51740275562,,28940.51740275562,28940.51740275562,179.48333333333332,,179.48333333333332,179.48333333333332,10769.0,,10769,10769
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,181.86666666666667,4035.0,,4035,4035,232279.0,,232279,232279,38288.09659090909,,38288.09659090909,38288.09659090909,32201.5,,32201.5,32201.5,89608.04999999986,,89608.04999999986,89608.04999999986,122498.77999999947,,122498.77999999947,122498.77999999947,26457.140170998773,,26457.140170998773,26457.140170998773,181.86666666666667,,181.86666666666667,181.86666666666667,10912.0,,10912,10912
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,200.9333333333333,3680.0,,3680,3680,321229.0,,321229,321229,55733.210683477104,,55733.210683477104,55733.210683477104,47536.5,,47536.5,47536.5,131818.0,,131818.0,131818.0,194920.75000000023,,194920.75000000023,194920.75000000023,40551.88361720112,,40551.88361720112,40551.88361720112,200.9333333333333,,200.9333333333333,200.9333333333333,12056.0,,12056,12056
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,205.63333333333333,4854.0,,4854,4854,583226.0,,583226,583226,67683.65115902091,,67683.65115902091,67683.65115902091,58630.0,,58630.0,58630.0,153338.44999999998,,153338.44999999998,153338.44999999998,227944.6399999997,,227944.6399999997,227944.6399999997,49248.02565115771,,49248.02565115771,49248.02565115771,205.63333333333333,,205.63333333333333,205.63333333333333,12338.0,,12338,12338
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,206.45,4274.0,,4274,4274,362140.0,,362140,362140,59302.55703560184,,59302.55703560184,59302.55703560184,49185.0,,49185.0,49185.0,141188.49999999994,,141188.49999999994,141188.49999999994,201736.45999999973,,201736.45999999973,201736.45999999973,42687.5517016133,,42687.5517016133,42687.5517016133,206.45,,206.45,206.45,12387.0,,12387,12387
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,207.56666666666663,5393.0,,5393,5393,371849.0,,371849,371849,60841.65946683796,,60841.65946683796,60841.65946683796,52867.5,,52867.5,52867.5,128615.94999999995,,128615.94999999995,128615.94999999995,200232.0399999997,,200232.0399999997,200232.0399999997,38595.574986832624,,38595.574986832624,38595.574986832624,207.56666666666663,,207.56666666666663,207.56666666666663,12454.0,,12454,12454
B3,B3 | pods=4 | CPU=250m | RAM=250Mi,207.58333333333331,5073.0,,5073,5073,830703.0,,830703,830703,55554.45812926535,,55554.45812926535,55554.45812926535,45720.0,,45720.0,45720.0,130727.19999999998,,130727.19999999998,130727.19999999998,186972.09999999963,,186972.09999999963,186972.09999999963,42999.69084264234,,42999.69084264234,42999.69084264234,207.58333333333331,,207.58333333333331,207.58333333333331,12455.0,,12455,12455
