run,run_label,target_rps,min_mean,min_std,min_min,min_max,max_mean,max_std,max_min,max_max,average_mean,average_std,average_min,average_max,median_mean,median_std,median_min,median_max,p95_mean,p95_std,p95_min,p95_max,p99_mean,p99_std,p99_min,p99_max,std_mean,std_std,std_min,std_max,throughput_rps_mean,throughput_rps_std,throughput_rps_min,throughput_rps_max,total_requests_mean,total_requests_std,total_requests_min,total_requests_max
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,162.65,3436.0,,3436,3436,236509.0,,236509,236509,9942.833794446153,,9942.833794446153,9942.833794446153,7174.0,,7174.0,7174.0,24653.100000000013,,24653.100000000013,24653.100000000013,48317.50000000001,,48317.50000000001,48317.50000000001,9954.570461115618,,9954.570461115618,9954.570461115618,162.65,,162.65,162.65,9759.0,,9759,9759
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,191.26666666666668,3227.0,,3227,3227,207834.0,,207834,207834,10191.77169745556,,10191.77169745556,10191.77169745556,7112.0,,7112.0,7112.0,25709.0,,25709.0,25709.0,50222.25,,50222.25,50222.25,10212.461991210088,,10212.461991210088,10212.461991210088,191.26666666666668,,191.26666666666668,191.26666666666668,11476.0,,11476,11476
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,191.9333333333333,3106.0,,3106,3106,116111.0,,116111,116111,9764.714657867316,,9764.714657867316,9764.714657867316,6976.0,,6976.0,6976.0,24057.75,,24057.75,24057.75,51443.50000000015,,51443.50000000015,51443.50000000015,8893.257816702233,,8893.257816702233,8893.257816702233,191.9333333333333,,191.9333333333333,191.9333333333333,11516.0,,11516,11516
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,192.4333333333333,3347.0,,3347,3347,218810.0,,218810,218810,9864.299237831285,,9864.299237831285,9864.299237831285,6917.0,,6917.0,6917.0,23884.0,,23884.0,23884.0,51288.74999999993,,51288.74999999993,51288.74999999993,11033.850849693576,,11033.850849693576,11033.850849693576,192.4333333333333,,192.4333333333333,192.4333333333333,11546.0,,11546,11546
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,192.53333333333333,3328.0,,3328,3328,257339.0,,257339,257339,11498.402441135731,,11498.402441135731,11498.402441135731,7369.0,,7369.0,7369.0,29857.59999999999,,29857.59999999999,29857.59999999999,79242.45999999996,,79242.45999999996,79242.45999999996,14685.613738257283,,14685.613738257283,14685.613738257283,192.53333333333333,,192.53333333333333,192.53333333333333,11552.0,,11552,11552
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,192.6833333333333,3042.0,,3042,3042,350842.0,,350842,350842,11161.6954415708,,11161.6954415708,11161.6954415708,7136.0,,7136.0,7136.0,27384.0,,27384.0,27384.0,65791.79999999996,,65791.79999999996,65791.79999999996,17251.997995126836,,17251.997995126836,17251.997995126836,192.6833333333333,,192.6833333333333,192.6833333333333,11561.0,,11561,11561
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,193.13333333333333,3233.0,,3233,3233,172929.0,,172929,172929,9746.32067656196,,9746.32067656196,9746.32067656196,7067.0,,7067.0,7067.0,23020.54999999999,,23020.54999999999,23020.54999999999,45844.72999999998,,45844.72999999998,45844.72999999998,9193.447154910107,,9193.447154910107,9193.447154910107,193.13333333333333,,193.13333333333333,193.13333333333333,11588.0,,11588,11588
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,233.31666666666663,3130.0,,3130,3130,225250.0,,225250,225250,16164.37024073148,,16164.37024073148,16164.37024073148,9907.0,,9907.0,9907.0,48505.09999999997,,48505.09999999997,48505.09999999997,90006.02000000009,,90006.02000000009,90006.02000000009,17521.508516687103,,17521.508516687103,17521.508516687103,233.31666666666663,,233.31666666666663,233.31666666666663,13999.0,,13999,13999
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,234.3,3116.0,,3116,3116,251230.0,,251230,251230,15404.44992175274,,15404.44992175274,15404.44992175274,9253.5,,9253.5,9253.5,46556.9,,46556.9,46556.9,95732.42000000004,,95732.42000000004,95732.42000000004,18362.47034505281,,18362.47034505281,18362.47034505281,234.3,,234.3,234.3,14058.0,,14058,14058
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,235.5,3260.0,,3260,3260,234304.0,,234304,234304,14735.09186128804,,14735.09186128804,14735.09186128804,8974.5,,8974.5,8974.5,44352.44999999997,,44352.44999999997,44352.44999999997,85528.90999999971,,85528.90999999971,85528.90999999971,17046.394599980023,,17046.394599980023,17046.394599980023,235.5,,235.5,235.5,14130.0,,14130,14130
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,235.75,3226.0,,3226,3226,350187.0,,350187,350187,13641.55249204666,,13641.55249204666,13641.55249204666,8132.0,,8132.0,8132.0,39607.0,,39607.0,39607.0,91007.99999999993,,91007.99999999993,91007.99999999993,20436.592679752084,,20436.592679752084,20436.592679752084,235.75,,235.75,235.75,14145.0,,14145,14145
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,236.28333333333333,3153.0,,3153,3153,247428.0,,247428,247428,12651.295055371376,,12651.295055371376,12651.295055371376,8198.0,,8198.0,8198.0,35354.79999999999,,35354.79999999999,35354.79999999999,72442.59999999999,,72442.59999999999,72442.59999999999,13760.99966469214,,13760.99966469214,13760.99966469214,236.28333333333333,,236.28333333333333,236.28333333333333,14177.0,,14177,14177
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,237.35,3232.0,,3232,3232,223767.0,,223767,223767,13732.10280176954,,13732.10280176954,13732.10280176954,8589.0,,8589.0,8589.0,40554.0,,40554.0,40554.0,83648.00000000026,,83648.00000000026,83648.00000000026,15473.624843257225,,15473.624843257225,15473.624843257225,237.35,,237.35,237.35,14241.0,,14241,14241
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,280.53333333333336,3459.0,,3459,3459,503235.0,,503235,503235,31708.20027328897,,31708.20027328897,31708.20027328897,16968.5,,16968.5,16968.5,111467.45,,111467.45,111467.45,223517.43999999965,,223517.43999999965,223517.43999999965,41299.02956836551,,41299.02956836551,41299.02956836551,280.53333333333336,,280.53333333333336,280.53333333333336,16832.0,,16832,16832
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,283.65,3530.0,,3530,3530,357041.0,,357041,357041,30514.02403196428,,30514.02403196428,30514.02403196428,18460.0,,18460.0,18460.0,94019.29999999996,,94019.29999999996,94019.29999999996,180820.65999999983,,180820.65999999983,180820.65999999983,34127.27949508858,,34127.27949508858,34127.27949508858,283.65,,283.65,283.65,17019.0,,17019,17019
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,284.7,3307.0,,3307,3307,463663.0,,463663,463663,31104.514225500527,,31104.514225500527,31104.514225500527,17235.0,,17235.0,17235.0,104568.25,,104568.25,104568.25,198183.69999999905,,198183.69999999905,198183.69999999905,38255.42895756902,,38255.42895756902,38255.42895756902,284.7,,284.7,284.7,17082.0,,17082,17082
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,287.5833333333333,3223.0,,3223,3223,488923.0,,488923,488923,28886.60973630832,,28886.60973630832,28886.60973630832,16610.0,,16610.0,16610.0,88765.3,,88765.3,88765.3,178059.07999999996,,178059.07999999996,178059.07999999996,35664.17561106877,,35664.17561106877,35664.17561106877,287.5833333333333,,287.5833333333333,287.5833333333333,17255.0,,17255,17255
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,287.7,3551.0,,3551,3551,439663.0,,439663,439663,28967.2338083652,,28967.2338083652,28967.2338083652,16784.5,,16784.5,16784.5,90095.50000000007,,90095.50000000007,90095.50000000007,182079.4899999996,,182079.4899999996,182079.4899999996,34752.664988460376,,34752.664988460376,34752.664988460376,287.7,,287.7,287.7,17262.0,,17262,17262
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,288.3,3541.0,,3541,3541,324558.0,,324558,324558,27321.87304890739,,27321.87304890739,27321.87304890739,16222.0,,16222.0,16222.0,86493.04999999994,,86493.04999999994,86493.04999999994,142747.25999999972,,142747.25999999972,142747.25999999972,29095.99619429249,,29095.99619429249,29095.99619429249,288.3,,288.3,288.3,17298.0,,17298,17298
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,288.6666666666667,3499.0,,3499,3499,407723.0,,407723,407723,28335.61166281755,,28335.61166281755,28335.61166281755,17389.5,,17389.5,17389.5,84245.04999999999,,84245.04999999999,84245.04999999999,155419.2200000001,,155419.2200000001,155419.2200000001,30404.04236292007,,30404.04236292007,30404.04236292007,288.6666666666667,,288.6666666666667,288.6666666666667,17320.0,,17320,17320
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,289.05,3446.0,,3446,3446,312498.0,,312498,312498,28548.152222798824,,28548.152222798824,28548.152222798824,19227.0,,19227.0,19227.0,78978.49999999993,,78978.49999999993,78978.49999999993,131468.73999999953,,131468.73999999953,131468.73999999953,27228.404249942338,,27228.404249942338,27228.404249942338,289.05,,289.05,289.05,17343.0,,17343,17343
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,289.68333333333334,3552.0,,3552,3552,245869.0,,245869,245869,28224.588113457223,,28224.588113457223,28224.588113457223,18795.0,,18795.0,18795.0,81024.0,,81024.0,81024.0,124147.40000000008,,124147.40000000008,124147.40000000008,26021.50494050995,,26021.50494050995,26021.50494050995,289.68333333333334,,289.68333333333334,289.68333333333334,17381.0,,17381,17381
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,289.7,3343.0,,3343,3343,328227.0,,328227,328227,27760.229777931192,,27760.229777931192,27760.229777931192,16421.0,,16421.0,16421.0,84900.65000000017,,84900.65000000017,84900.65000000017,155455.80999999974,,155455.80999999974,155455.80999999974,30421.80107653591,,30421.80107653591,30421.80107653591,289.7,,289.7,289.7,17382.0,,17382,17382
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,290.45,3378.0,,3378,3378,258058.0,,258058,258058,25424.08894244563,,25424.08894244563,25424.08894244563,16363.0,,16363.0,16363.0,74873.20000000004,,74873.20000000004,74873.20000000004,120768.2000000006,,120768.2000000006,120768.2000000006,24537.96965739232,,24537.96965739232,24537.96965739232,290.45,,290.45,290.45,17427.0,,17427,17427
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,296.5,3344.0,,3344,3344,284441.0,,284441,284441,24251.361382799325,,24251.361382799325,24251.361382799325,15802.0,,15802.0,15802.0,68617.75,,68617.75,68617.75,118559.25000000044,,118559.25000000044,118559.25000000044,24291.539424950675,,24291.539424950675,24291.539424950675,296.5,,296.5,296.5,17790.0,,17790,17790
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,322.1666666666667,3734.0,,3734,3734,1956754.0,,1956754,1956754,109572.7568546301,,109572.7568546301,109572.7568546301,44895.0,,44895.0,44895.0,483294.7,,483294.7,483294.7,948152.4399999984,,948152.4399999984,948152.4399999984,179487.41091943264,,179487.41091943264,179487.41091943264,322.1666666666667,,322.1666666666667,322.1666666666667,19330.0,,19330,19330
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,325.31666666666666,3773.0,,3773,3773,722319.0,,722319,722319,77949.27030073262,,77949.27030073262,77949.27030073262,50243.0,,50243.0,50243.0,253493.8999999996,,253493.8999999996,253493.8999999996,390523.73999999993,,390523.73999999993,390523.73999999993,80954.92299320464,,80954.92299320464,80954.92299320464,325.31666666666666,,325.31666666666666,325.31666666666666,19519.0,,19519,19519
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,329.28333333333336,3954.0,,3954,3954,1230424.0,,1230424,1230424,93222.20661031532,,93222.20661031532,93222.20661031532,47374.0,,47374.0,47374.0,360322.6,,360322.6,360322.6,587650.0799999998,,587650.0799999998,587650.0799999998,122091.79680525148,,122091.79680525148,122091.79680525148,329.28333333333336,,329.28333333333336,329.28333333333336,19757.0,,19757,19757
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,330.28333333333336,4059.0,,4059,4059,841387.0,,841387,841387,66670.41772215774,,66670.41772215774,66670.41772215774,42042.0,,42042.0,42042.0,221423.00000000003,,221423.00000000003,221423.00000000003,367669.9200000001,,367669.9200000001,367669.9200000001,74350.21871025267,,74350.21871025267,74350.21871025267,330.28333333333336,,330.28333333333336,330.28333333333336,19817.0,,19817,19817
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,330.3833333333333,3956.0,,3956,3956,1022254.0,,1022254,1022254,80789.00035312516,,80789.00035312516,80789.00035312516,41100.0,,41100.0,41100.0,327437.99999999965,,327437.99999999965,327437.99999999965,541266.5799999994,,541266.5799999994,541266.5799999994,109349.57728994952,,109349.57728994952,109349.57728994952,330.3833333333333,,330.3833333333333,330.3833333333333,19823.0,,19823,19823
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,330.8833333333333,4196.0,,4196,4196,564655.0,,564655,564655,67399.49085780486,,67399.49085780486,67399.49085780486,43026.0,,43026.0,43026.0,226058.1999999997,,226058.1999999997,226058.1999999997,351390.0399999995,,351390.0399999995,351390.0399999995,70968.52469602512,,70968.52469602512,70968.52469602512,330.8833333333333,,330.8833333333333,330.8833333333333,19853.0,,19853,19853
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,331.9166666666667,3563.0,,3563,3563,979920.0,,979920,979920,88906.88983178508,,88906.88983178508,88906.88983178508,46945.0,,46945.0,46945.0,345444.49999999994,,345444.49999999994,345444.49999999994,529930.9400000002,,529930.9400000002,529930.9400000002,113549.23594843528,,113549.23594843528,113549.23594843528,331.9166666666667,,331.9166666666667,331.9166666666667,19915.0,,19915,19915
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,332.15,3631.0,,3631,3631,657617.0,,657617,657617,68457.93522003111,,68457.93522003111,68457.93522003111,40379.0,,40379.0,40379.0,245541.4,,245541.4,245541.4,401104.4400000004,,401104.4400000004,401104.4400000004,81312.3498270458,,81312.3498270458,81312.3498270458,332.15,,332.15,332.15,19929.0,,19929,19929
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,332.43333333333334,3571.0,,3571,3571,979705.0,,979705,979705,71246.16173668906,,71246.16173668906,71246.16173668906,44076.0,,44076.0,44076.0,235775.5,,235775.5,235775.5,471866.5999999996,,471866.5999999996,471866.5999999996,88520.57173562537,,88520.57173562537,88520.57173562537,332.43333333333334,,332.43333333333334,332.43333333333334,19946.0,,19946,19946
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,332.93333333333334,3576.0,,3576,3576,828698.0,,828698,828698,67759.75105126151,,67759.75105126151,67759.75105126151,41841.5,,41841.5,41841.5,223495.75,,223495.75,223495.75,436893.25,,436893.25,436893.25,80141.36791772848,,80141.36791772848,80141.36791772848,332.93333333333334,,332.93333333333334,332.93333333333334,19976.0,,19976,19976
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,333.01666666666665,3790.0,,3790,3790,873861.0,,873861,873861,66363.60922876732,,66363.60922876732,66363.60922876732,43372.0,,43372.0,43372.0,203811.0,,203811.0,203811.0,371251.0000000001,,371251.0000000001,371251.0000000001,74148.24964811529,,74148.24964811529,74148.24964811529,333.01666666666665,,333.01666666666665,333.01666666666665,19981.0,,19981,19981
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,333.6166666666667,3938.0,,3938,3938,1583356.0,,1583356,1583356,85694.77634011091,,85694.77634011091,85694.77634011091,43066.0,,43066.0,43066.0,345368.8000000001,,345368.8000000001,345368.8000000001,663628.9600000001,,663628.9600000001,663628.9600000001,129672.9115820823,,129672.9115820823,129672.9115820823,333.6166666666667,,333.6166666666667,333.6166666666667,20017.0,,20017,20017
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,335.1666666666667,3537.0,,3537,3537,668193.0,,668193,668193,65943.82023868721,,65943.82023868721,65943.82023868721,38828.0,,38828.0,38828.0,234233.25,,234233.25,234233.25,355916.31,,355916.31,355916.31,75429.16352039331,,75429.16352039331,75429.16352039331,335.1666666666667,,335.1666666666667,335.1666666666667,20110.0,,20110,20110
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,336.1666666666667,3432.0,,3432,3432,951744.0,,951744,951744,69015.51338621715,,69015.51338621715,69015.51338621715,39012.5,,39012.5,39012.5,252991.05,,252991.05,252991.05,483419.0700000004,,483419.0700000004,483419.0700000004,92323.41455156395,,92323.41455156395,92323.41455156395,336.1666666666667,,336.1666666666667,336.1666666666667,20170.0,,20170,20170
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,336.8,3375.0,,3375,3375,679274.0,,679274,679274,61709.52622723674,,61709.52622723674,61709.52622723674,43500.5,,43500.5,43500.5,174679.44999999992,,174679.44999999992,174679.44999999992,304410.5900000002,,304410.5900000002,304410.5900000002,62142.16175551714,,62142.16175551714,62142.16175551714,336.8,,336.8,336.8,20208.0,,20208,20208
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,336.8666666666667,4173.0,,4173,4173,727492.0,,727492,727492,67146.59256877103,,67146.59256877103,67146.59256877103,42327.0,,42327.0,42327.0,223060.6,,223060.6,223060.6,370035.75999999925,,370035.75999999925,370035.75999999925,74558.09985748223,,74558.09985748223,74558.09985748223,336.8666666666667,,336.8666666666667,336.8666666666667,20212.0,,20212,20212
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,338.35,3512.0,,3512,3512,744367.0,,744367,744367,61868.16550908822,,61868.16550908822,61868.16550908822,38858.0,,38858.0,38858.0,200545.0,,200545.0,200545.0,360980.0,,360980.0,360980.0,70878.63472505349,,70878.63472505349,70878.63472505349,338.35,,338.35,338.35,20301.0,,20301,20301
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,338.8833333333333,3264.0,,3264,3264,791213.0,,791213,791213,66994.25411891998,,66994.25411891998,66994.25411891998,40933.0,,40933.0,40933.0,234028.1999999999,,234028.1999999999,234028.1999999999,395245.5200000007,,395245.5200000007,395245.5200000007,78732.12916997877,,78732.12916997877,78732.12916997877,338.8833333333333,,338.8833333333333,338.8833333333333,20333.0,,20333,20333
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,338.93333333333334,3489.0,,3489,3489,1067401.0,,1067401,1067401,71497.74754130606,,71497.74754130606,71497.74754130606,40055.0,,40055.0,40055.0,253754.25,,253754.25,253754.25,535162.1000000007,,535162.1000000007,535162.1000000007,96621.07622332916,,96621.07622332916,96621.07622332916,338.93333333333334,,338.93333333333334,338.93333333333334,20336.0,,20336,20336
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,340.6166666666667,3401.0,,3401,3401,492969.0,,492969,492969,60381.34163526937,,60381.34163526937,60381.34163526937,41263.0,,41263.0,41263.0,187016.80000000008,,187016.80000000008,187016.80000000008,290014.95999999973,,290014.95999999973,290014.95999999973,59666.16579587278,,59666.16579587278,59666.16579587278,340.6166666666667,,340.6166666666667,340.6166666666667,20437.0,,20437,20437
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,341.68333333333334,3573.0,,3573,3573,1111408.0,,1111408,1111408,58667.28369347837,,58667.28369347837,58667.28369347837,41967.0,,41967.0,41967.0,174167.0,,174167.0,174167.0,285631.0,,285631.0,285631.0,56873.92847767581,,56873.92847767581,56873.92847767581,341.68333333333334,,341.68333333333334,341.68333333333334,20501.0,,20501,20501
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,342.1333333333333,3255.0,,3255,3255,827360.0,,827360,827360,57534.34367692907,,57534.34367692907,57534.34367692907,36933.5,,36933.5,36933.5,184515.74999999988,,184515.74999999988,184515.74999999988,321995.4999999999,,321995.4999999999,321995.4999999999,66189.25464349052,,66189.25464349052,66189.25464349052,342.1333333333333,,342.1333333333333,342.1333333333333,20528.0,,20528,20528
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,342.6666666666667,3777.0,,3777,3777,723098.0,,723098,723098,67443.01556420233,,67443.01556420233,67443.01556420233,42384.0,,42384.0,42384.0,225812.25,,225812.25,225812.25,360481.9399999999,,360481.9399999999,360481.9399999999,73940.01721153356,,73940.01721153356,73940.01721153356,342.6666666666667,,342.6666666666667,342.6666666666667,20560.0,,20560,20560
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,343.0833333333333,3574.0,,3574,3574,667353.0,,667353,667353,59262.82108331309,,59262.82108331309,59262.82108331309,40314.0,,40314.0,40314.0,180364.99999999988,,180364.99999999988,180364.99999999988,306376.75999999995,,306376.75999999995,306376.75999999995,60785.31432069934,,60785.31432069934,60785.31432069934,343.0833333333333,,343.0833333333333,343.0833333333333,20585.0,,20585,20585
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,343.93333333333334,3707.0,,3707,3707,613733.0,,613733,613733,56570.79855592169,,56570.79855592169,56570.79855592169,37526.0,,37526.0,37526.0,176793.25,,176793.25,176793.25,292142.15,,292142.15,292142.15,58723.97463615045,,58723.97463615045,58723.97463615045,343.93333333333334,,343.93333333333334,343.93333333333334,20636.0,,20636,20636
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,344.26666666666665,3603.0,,3603,3603,539350.0,,539350,539350,64307.2174186677,,64307.2174186677,64307.2174186677,39257.0,,39257.0,39257.0,226738.0,,226738.0,226738.0,340040.85000000003,,340040.85000000003,340040.85000000003,71130.66744400721,,71130.66744400721,71130.66744400721,344.26666666666665,,344.26666666666665,344.26666666666665,20656.0,,20656,20656
B5,B5 | pods=10 | CPU=100m | RAM=100Mi,347.06666666666666,3665.0,,3665,3665,460592.0,,460592,460592,54855.041010372646,,54855.041010372646,54855.041010372646,40758.0,,40758.0,40758.0,150683.14999999985,,150683.14999999985,150683.14999999985,249722.2500000004,,249722.2500000004,249722.2500000004,48889.65799009485,,48889.65799009485,48889.65799009485,347.06666666666666,,347.06666666666666,347.06666666666666,20824.0,,20824,20824
